Unnamed: 0,id,name,comment,rating,review_date,sentiment
8969,8970,Aurelio Gamero,actualizo mi reseña porque después de más de 5 años viniendo a este centro no puedo más que suscribir las múltiples opiniones de que cada vez el mantenimiento es más deficiente hoy han dejado el centro sin agua duchas fuentes etc sin hacer ni una sola comunicación todo el mundo intentando coger una botella de agua de las máquinas porque por supuesto el centro no se ha dignado a ofrecerla gratis buena caja he tenido que hacer la empresa de vending no me vale la excusa de rotura inesperada porque la tubería que estaban reparando lleva una semana perdiendo agua como una catarata y se podía haber programado la reparación cualquier la noche pero cada vez invierten menos en mantenimiento lo único que salva el centro y por lo único que aguantamos es por los monitores de actividades dirigidas que son de 20 sobre 10 gente majísima que anima un montón las clases,3,Fecha de edición: Hace 3 meses,good
8970,8971,Jonas Mekas,vengo de gofit san miguel y la calidad es bastante peor en todos los sentidos además de ser la cuota 20€ más cara el estado de las instalaciones y las máquinas deja que desear para el precio y el número de abonadxs en clase de bike es una suerte encontrar una bici que vaya fina si no le falla el pedal suena la correa o no pilla la fc muy decepcionado,1,Hace 8 meses,bad
8971,8972,Nerina Martin De Matos,suben los precios y disminuye la calidad del servicio ni tan siquiera se mantiene la calidad mala gestión hoy por ejemplo 2 clases de zumba y dance a las 10 00 y a las 11 00 las cuales uno si puede reservar plaza a través de la app pero ninguna de las 2 se ha impartido ni tampoco avisado que no se van a impartir que la primera clase no se imparta por él motivo x y no haya sustituto aunque es un error se puede entender pero la siguiente hora a las 11 00 que no haya nadie que pueda impartir una clase de zumba en esta cadena de gimnasios y lo que es peor no avisar ??? el gimnasio lleva abierto desde las 9 15 con personal en la recepción o administración para gestionar esto desde las 9 15 no ha dado tiempo hasta las 11 00 hrs? como en una cadena de gimnasios grande como esta no están preparados para tener personal para estas situaciones? y puestos a que se genere esta situación al menos tener la deferencia de tratar bien al cliente y además avisarlo que no se van a impartir… qué mínimo la situación desde fuera es descontento y o esto mejora o me tendré que desapuntar y como yo opinamos muchas personas saludos,1,Hace 10 meses,bad
8972,8973,ELena Mc Wallace,son unos sinvergüenzas nos apuntamos solo para ir a boxeo se supone que íbamos 3 días a la semana y cambian los horarios sin avisar todas las semanas me parece muy triste que traten a los clientes como si fuéramos el símbolo del dólar el primer día te tratan genial a partir de ahí olvídate ya eres una parte más de su sistema financiero por no hablar del chaval gallego de recepción actitud chulesca y déspota una pena la verdad nada recomendable por cierto cualquiera puede comprobar que está semana hoy es día 28 de enero de 2025 no hay ni una triste clase de boxeo,1,Hace 9 meses,bad
8973,8974,Paula Villalba Cuesta,apuntada durante 5 meses en total la piscina está siempre a reventar la mitad de las calles ocupadas por cursos por las tardes imposible demasiado lleno tienen que controlar aforo nada agradable,1,Hace 11 meses,bad
8974,8975,JORGE GARCÍA,es el mejor gimnasio de la zona y con diferencia acudo diariamente desde hace varios años y muy contento la directiva del centro ha cambiado recientemente y se nota un cambio a mejor recomendable acudir en horas de menor tránsito si no estará bastante lleno,4,Fecha de edición: Hace 4 años,good
8975,8976,Carlos Nieto,triste llevo desde que abrieron unos 15 años y se está degradado día a día bancos con piel pelados máquinas con espera todo muy justo para la cantidad de gente que entrena en sala y duchas sin caudal de agua ni caliente mal se está perdiendo,1,Hace 6 meses,bad
8976,8977,Nicolás Segura,encantado con mi experiencia david en recepción fue muy amable y me explicó todas las tarifas y servicios con claridad las instalaciones están impecables el equipamiento es de primera y las clases son variadas además el ambiente es muy acogedor sin duda muy recomendable,5,Hace 11 meses,good
8977,8978,Jonathan Barreiro,las instalaciones son muy cómodas el parking interior es de miedo muy complejo aparcar,5,Hace 7 meses,good
8978,8979,Stekelberg,primer gofit y único aún privado tiene un acabado de mayor exclusividad que el resto de la cadena está bien equipado con máquinas technogym y en agosto por la mañana he entrenado prácticamente sólo el pase de día son 12 5€ sin toallas,4,Hace 7 años,good
8979,8980,Esther Bueno,se ha masificado en los vestuarios los conductos de ventilación arriba en el techo están llenísimos de polvo falta limpieza y mantenimiento de las máquinas algunas están rotas o son muy antiguas,1,Hace 6 meses,bad
8980,8981,Silvia Brasero,soy usuaria del gimnasio he vuelto hace un mes y la verdad es que veo que hay cosas que han ido a peor hace años me encantaba terminar los entrenamientos en el spa pues bien ahora cada vez q voy salgo cabreada la temperatura del agua es baja no se está a gusto de hecho hay un cartel que dice q tiene q estar a 30 grados y no llega ni a 15 está fresca y así no es como tiene q estar luego vas andando y el suelo está inundado lleno de charcos una sauna y un baño turco no funcionan y llevan así al menos desde que me he vuelto a inscribir como digo hace un mes y pico he dicho tres veces en recepción que la temperatura del agua del spa no es la idónea y la que ellos mismos marcan y no me han hecho ni caso q toman nota y ya hoy he bajado y me he vuelto a subir sin meterme las limpieza de las duchas tb deja bastante q desear da bastante asquito ducharse viendo las paredes tan asquerosas ahí no limpian por no hablar de las matas de pelo del suelo de las duchas para mí sinceramente lo único que de verdad merece la pena es un monitor que lleva años ahí floren creo que solo sigo apuntada por sus clases el resto que había antes y eran buenos ya no están como esto siga así tendré que quitarme,2,Hace un año,bad
8981,8982,Ignacio Cuevas,variedad de máquinas de cardio y fuerza ojo depende de las horas puede haber gente edito verano de 2025 señores pongan más fuerte el aire acondicionado en la zona cardio y máquinas no es admisible que después de 10 minutos de cinta esté chorreando sudor,5,Fecha de edición: Hace 4 meses,good
8982,8983,Miguel Montesdeoca,felicito al socorrista de la piscina alejandro que el sábado pasado en un momento de mucha presión o estrés al estar inoperativa la piscina de actividades colectivas y para niñ s muchísima gente para nadar familias con niños que querían entrar en la piscina de adultos y alguna incidencia adicional en la zona de spa pudo lidiar con éxito con la situación tratando de buscar una solución razonable para todas las partes implicadas es recomendable que el go fit revise sus protocolos y normas para la gestión de situaciones como la acontecida todo sea por mejorar un muy buen gimnasio,5,Hace 9 meses,good
8983,8984,Pedro López Pérez,las instalaciones están bien en general sala de máquinas muy mejorable o al menos para estar a la altura con el resto de go fit podria decir muchas cosas pero las principalmente veo que faltan máquinas básicas sentadillas hack entre otras y mancuernas hasta 44kg etc por lo demás no tengo queja simplemente pienso que todos los gofit deberían tener más o menos el mismo equipamiento,4,Hace 10 meses,good
8984,8985,Cristina Cuesta,llevo mas de 7 años es una pena como cada vez masifican mas el gimnasio estando siempre las clases y el aparcamiento a rebosar se van profesores buenos y parece que da igual venden que es gimnasio familiar y si quieres hacer uso de la piscina con tu hijo todo son problemas cada vez a peor,1,Hace 9 meses,bad
8985,8986,MArta Gómez,el gimnasio en general es magnífico pero lo mejor es la motivación que dani pazos te crea en sus clases de indoor es un fenómeno!,5,Hace 6 meses,good
8986,8987,Rocio Alvarez,es una pena en las condiciones que están los vestuario de las mujeres los lavabos duchas dedsde que abrieron soy clienta que voy y vengo lo estáis abandonando maquinas sucias suelo sucio la limpieza en general ya no es la misma maquinas rotas y sucias por favor invertir dinero solo se ve mucha gente y pocas mejoras los de la sala son encantadores y los de la entrada,3,Fecha de edición: Hace 7 meses,good
8987,8988,FELIX SALAZAR,sobre saturado exceso de matrículas la calidad de las instalaciones máquinas y equipamiento va en detrimento cada vez peor envían a cada rato encuestas de satisfacción pero es evidente q es solo de cara a la galería por cumplir para q no les quiten las certificaciones lo único q importa allí es facturar dar de alta gente para q incremente la factura mensual este gimnasio se salva por los chicos de sala son top 5 estrellas para ellos a más nadie,1,Hace un año,bad
8988,8989,Elena A,gimnasio totalmente masificado tanto en la piscina como en la sala fitness y las clases dirigidas el agua de los diversos surtidores sale turbia a menudo por lo que no se puede beber hay salas de las actividades dirigidas en las que no existe suficiente ventilación lo que provoca condensación y riesgo de propagación de enfermedades infecciosas realizan aumentos en la tarifa todos los años sin especificar en la notificación el porcentaje de la misma lo que contraviene la ley de consumidor realizan cambios en los horarios de las actividades dirigidas completamente arbitrarios alegando motivos falsos lo que motiva la descoordinación de las actividades infantiles y la de los padres,1,Hace 9 meses,bad
8989,8990,Nacho R,usuario desde hací siete años frecuencias a de dos tres veces por semana cada vez peor las instalaciones hoy no funcionaba la pantalla de spinning tampoco funcionaba la puerta de acceso fichaje sala fitness taquillas rotas baños sin mantenimiento duchas que no tienen agua caliente y bicicletas que no funcionan así como cintas de correr sin mantenimiento equilibrado o adecuada ubicación busca otro gimnasio está masificado además solo se salva por el personal que es estupendo,1,Fecha de edición: Hace 7 meses,bad
8990,8991,Raul Rodriguez Garcia,un gran centro deportivo quizá en hora punta está masificado pero siempre tienes máquinas donde poder entrenar,5,Hace 5 meses,good
8991,8992,Caleruelo83,probablemente el peor gimnasio relación calidad precio de españa no es un mal gimnasio en sí pero cuando tienes en cuenta los más de 70 pavazos mensuales que cuesta no merece la pena la sala de fitness lo primero que verás es un ejército de monitores y lo siguiente que te preguntarás es qué hacen ahí tantos tíos sin hacer nada charlando entre ellos sin explicar ni ayudar a nadie forman parte del mobiliario e imagino encarecen la cuota no hay casi cobertura en todo el gimnasio si alguna vez te pasa algo y hay que llamar a urgencias reza porque alguien tenga un teléfono satélite tu única opción es conectarte al wifi del gimnasio cuya velocidad de conexión te recordará a los módems 56ks de finales de los 90 pocas máquinas de todo y mal distribuidas 5 máquinas para curl femoral y 3 para extensión de cuádriceps el capítulo de barrio sésamo donde explicaban la distribución equitativa se lo perdieron si vas en hora punta entre semana pensarás que estás en un gimnasio low cost de 20 euros al mes masificación total hay una máquina del tamaño de un super computador de la nasa para filtrar el aire recuerdo de la época covid que lo único que hace el ruido y soltar calor hay gente que en verano va al gym porque ahí hay aire acondicionado aquí no aquí vas a pasar calor igual las clases colectivas solo he ido a boxeo y reservar una de la 16 plazas disponibles era como que te tocara la loteria las clases y los monitores bien el parking lo único aceptable amplio y fácil acceso aunque últimamente en hora punta no había ni huecos libres en definitiva hay mil opciones mejores en madrid,1,Hace un año,bad
